날짜,사고,사망,부상,비트코인가격,,,사고,사망
2011-12-04,74,1,139,0,,,,
2011-12-05,53,2,90,0,,,,
2011-12-06,56,1,88,0,,,,
2011-12-07,44,0,78,0,,,,
2011-12-08,55,1,109,0,,,,
2011-12-09,78,2,129,0,,,,
2011-12-10,93,4,179,0,,,,
2011-12-11,77,3,132,0,,,,
2011-12-12,39,1,68,0,,,,
2011-12-13,37,2,55,0,,,,
2011-12-14,53,1,94,0,,,,
2011-12-15,75,3,124,0,,,,
2011-12-16,60,0,119,0,,,,
2011-12-17,92,5,185,0,,,,
2011-12-18,61,2,117,0,,,,
2011-12-19,38,0,79,0,,,,
2011-12-20,60,0,114,0,,,,
2011-12-21,57,1,100,0,,,,
2011-12-22,53,4,96,0,,,,
2011-12-23,72,0,135,0,,,,
2011-12-24,86,2,155,0,,,,
2011-12-25,68,0,166,0,,,,
2011-12-26,42,1,72,0,,,,
2011-12-27,58,1,100,0,,,,
2011-12-28,78,0,130,0,,,,
2011-12-29,63,1,119,0,,,,
2011-12-30,118,2,222,0,,,,
2011-12-31,79,4,138,0,,,,
2012-01-01,65,3,149,0,,,,
2012-01-02,35,3,60,0,,,,
2012-01-03,55,2,82,0,,,,
2012-01-04,45,1,93,0,,,,
2012-01-05,64,1,101,0,,,,
2012-01-06,55,0,107,0,,,,
2012-01-07,81,0,157,0,,,,
2012-01-08,59,4,107,0,,,,
2012-01-09,46,1,75,0,,,,
2012-01-10,41,1,64,0,,,,
2012-01-11,43,2,89,0,,,,
2012-01-12,42,1,67,0,,,,
2012-01-13,64,2,132,0,,,,
2012-01-14,57,2,114,0,,,,
2012-01-15,62,1,116,0,,,,
2012-01-16,45,1,89,0,,,,
2012-01-17,66,5,111,0,,,,
2012-01-18,48,3,99,0,,,,
2012-01-19,81,3,141,0,,,,
2012-01-20,73,3,120,0,,,,
2012-01-21,83,1,155,0,,,,
2012-01-22,49,3,114,0,,,,
2012-01-23,52,1,120,0,,,,
2012-01-24,55,1,117,0,,,,
2012-01-25,59,1,118,0,,,,
2012-01-26,47,1,80,0,,,,
2012-01-27,45,0,100,0,,,,
2012-01-28,60,1,118,0,,,,
2012-01-29,55,4,105,0,,,,
2012-01-30,45,4,69,0,,,,
2012-01-31,67,2,105,0,,,,
2012-02-01,52,2,88,0,,,,
2012-02-02,71,2,117,0,,,,
2012-02-03,61,1,111,0,,,,
2012-02-04,72,1,128,0,,,,
2012-02-05,76,0,161,0,,,,
2012-02-06,57,0,92,0,,,,
2012-02-07,62,3,106,0,,,,
2012-02-08,53,2,113,0,,,,
2012-02-09,89,3,155,0,,,,
2012-02-10,63,2,132,0,,,,
2012-02-11,89,2,172,0,,,,
2012-02-12,87,2,205,0,,,,
2012-02-13,49,3,74,0,,,,
2012-02-14,59,5,109,0,,,,
2012-02-15,51,2,81,0,,,,
2012-02-16,66,0,120,0,,,,
2012-02-17,71,1,113,0,,,,
2012-02-18,70,0,132,0,,,,
2012-02-19,60,6,130,0,,,,
2012-02-20,58,2,93,0,,,,
2012-02-21,75,2,123,0,,,,
2012-02-22,59,1,116,0,,,,
2012-02-23,52,1,85,0,,,,
2012-02-24,61,1,117,0,,,,
2012-02-25,101,2,209,0,,,,
2012-02-26,65,4,122,0,,,,
2012-02-27,51,2,84,0,,,,
2012-02-28,56,3,88,0,,,,
2012-02-29,64,1,132,0,,,,
2012-03-01,60,0,121,0,,,,
2012-03-02,71,4,117,0,,,,
2012-03-03,67,0,139,0,,,,
2012-03-04,75,1,146,0,,,,
2012-03-05,84,2,137,0,,,,
2012-03-06,80,2,121,0,,,,
2012-03-07,50,0,98,0,,,,
2012-03-08,62,1,102,0,,,,
2012-03-09,68,3,138,0,,,,
2012-03-10,75,2,133,0,,,,
2012-03-11,74,3,157,0,,,,
2012-03-12,46,0,81,0,,,,
2012-03-13,56,5,89,0,,,,
2012-03-14,41,0,77,0,,,,
2012-03-15,62,2,110,0,,,,
2012-03-16,103,3,187,0,,,,
2012-03-17,115,5,228,0,,,,
2012-03-18,71,3,131,0,,,,
2012-03-19,43,2,72,0,,,,
2012-03-20,53,3,80,0,,,,
2012-03-21,57,4,92,0,,,,
2012-03-22,83,6,144,0,,,,
2012-03-23,130,2,258,0,,,,
2012-03-24,99,2,184,0,,,,
2012-03-25,74,1,124,0,,,,
2012-03-26,41,0,78,0,,,,
2012-03-27,45,0,80,0,,,,
2012-03-28,51,2,74,0,,,,
2012-03-29,69,1,108,0,,,,
2012-03-30,90,0,169,0,,,,
2012-03-31,88,2,164,0,,,,
2012-04-01,84,1,166,0,,,,
2012-04-02,68,2,108,0,,,,
2012-04-03,84,1,128,0,,,,
2012-04-04,40,1,81,0,,,,
2012-04-05,58,1,101,0,,,,
2012-04-06,72,2,107,0,,,,
2012-04-07,67,0,124,0,,,,
2012-04-08,71,2,148,0,,,,
2012-04-09,49,1,82,0,,,,
2012-04-10,104,0,184,0,,,,
2012-04-11,101,4,183,0,,,,
2012-04-12,48,1,80,0,,,,
2012-04-13,84,3,159,0,,,,
2012-04-14,86,4,165,0,,,,
2012-04-15,65,1,116,0,,,,
2012-04-16,41,3,62,0,,,,
2012-04-17,63,4,99,0,,,,
2012-04-18,67,3,102,0,,,,
2012-04-19,84,3,137,0,,,,
2012-04-20,77,2,150,0,,,,
2012-04-21,154,5,274,0,,,,
2012-04-22,115,3,204,0,,,,
2012-04-23,57,3,105,0,,,,
2012-04-24,55,2,85,0,,,,
2012-04-25,92,2,164,0,,,,
2012-04-26,95,3,168,0,,,,
2012-04-27,71,1,109,0,,,,
2012-04-28,96,6,200,0,,,,
2012-04-29,72,3,138,0,,,,
2012-04-30,46,1,72,0,,,,
2012-05-01,88,0,164,0,,,,
2012-05-02,62,1,100,0,,,,
2012-05-03,62,3,120,0,,,,
2012-05-04,61,1,95,0,,,,
2012-05-05,64,2,109,0,,,,
2012-05-06,75,1,178,0,,,,
2012-05-07,52,1,89,0,,,,
2012-05-08,54,0,105,0,,,,
2012-05-09,50,1,78,0,,,,
2012-05-10,64,2,96,0,,,,
2012-05-11,62,2,118,0,,,,
2012-05-12,82,4,171,0,,,,
2012-05-13,71,2,144,0,,,,
2012-05-14,89,4,155,0,,,,
2012-05-15,73,1,122,0,,,,
2012-05-16,64,1,108,0,,,,
2012-05-17,50,1,97,0,,,,
2012-05-18,60,1,119,0,,,,
2012-05-19,85,3,199,0,,,,
2012-05-20,77,2,155,0,,,,
2012-05-21,32,1,50,0,,,,
2012-05-22,54,2,81,0,,,,
2012-05-23,51,1,110,0,,,,
2012-05-24,56,1,99,0,,,,
2012-05-25,58,3,90,0,,,,
2012-05-26,80,4,165,0,,,,
2012-05-27,61,5,117,0,,,,
2012-05-28,60,0,117,0,,,,
2012-05-29,39,5,68,0,,,,
2012-05-30,45,5,91,0,,,,
2012-05-31,54,2,92,0,,,,
2012-06-01,74,1,138,0,,,,
2012-06-02,61,1,109,0,,,,
2012-06-03,67,1,127,0,,,,
2012-06-04,48,1,84,0,,,,
2012-06-05,46,1,75,0,,,,
2012-06-06,64,0,116,0,,,,
2012-06-07,36,0,71,0,,,,
2012-06-08,65,6,110,0,,,,
2012-06-09,56,3,131,0,,,,
2012-06-10,54,3,88,0,,,,
2012-06-11,47,4,72,0,,,,
2012-06-12,34,2,54,0,,,,
2012-06-13,57,3,100,0,,,,
2012-06-14,51,0,83,0,,,,
2012-06-15,70,1,112,0,,,,
2012-06-16,83,5,164,0,,,,
2012-06-17,59,0,105,0,,,,
2012-06-18,41,2,67,0,,,,
2012-06-19,60,0,97,0,,,,
2012-06-20,59,3,94,0,,,,
2012-06-21,58,4,109,0,,,,
2012-06-22,64,6,105,0,,,,
2012-06-23,67,1,120,0,,,,
2012-06-24,64,4,135,0,,,,
2012-06-25,40,1,66,0,,,,
2012-06-26,47,3,89,0,,,,
2012-06-27,57,0,100,0,,,,
2012-06-28,58,1,113,0,,,,
2012-06-29,84,4,146,0,,,,
2012-06-30,116,6,217,0,,,,
2012-07-01,67,3,119,0,,,,
2012-07-02,37,0,56,0,,,,
2012-07-03,59,3,91,0,,,,
2012-07-04,52,1,92,0,,,,
2012-07-05,86,1,147,0,,,,
2012-07-06,96,3,151,0,,,,
2012-07-07,80,3,159,0,,,,
2012-07-08,70,1,132,0,,,,
2012-07-09,43,1,88,0,,,,
2012-07-10,65,4,120,0,,,,
2012-07-11,81,0,139,0,,,,
2012-07-12,54,3,98,0,,,,
2012-07-13,61,1,102,0,,,,
2012-07-14,96,3,186,0,,,,
2012-07-15,98,3,179,0,,,,
2012-07-16,45,0,83,0,,,,
2012-07-17,52,0,83,0,,,,
2012-07-18,64,0,109,0,,,,
2012-07-19,55,0,100,0,,,,
2012-07-20,64,0,100,0,,,,
2012-07-21,63,1,126,0,,,,
2012-07-22,56,1,130,0,,,,
2012-07-23,43,1,62,0,,,,
2012-07-24,59,2,102,0,,,,
2012-07-25,36,1,56,0,,,,
2012-07-26,50,3,91,0,,,,
2012-07-27,49,1,83,0,,,,
2012-07-28,65,2,110,0,,,,
2012-07-29,45,2,99,0,,,,
2012-07-30,36,0,58,0,,,,
2012-07-31,40,1,78,0,,,,
2012-08-01,44,0,84,0,,,,
2012-08-02,59,0,115,0,,,,
2012-08-03,44,0,79,0,,,,
2012-08-04,39,2,88,0,,,,
2012-08-05,52,2,111,0,,,,
2012-08-06,37,1,77,0,,,,
2012-08-07,48,1,89,0,,,,
2012-08-08,33,0,49,0,,,,
2012-08-09,31,0,49,0,,,,
2012-08-10,54,1,98,0,,,,
2012-08-11,64,0,125,0,,,,
2012-08-12,76,1,157,0,,,,
2012-08-13,40,2,55,0,,,,
2012-08-14,67,1,122,0,,,,
2012-08-15,117,3,213,0,,,,
2012-08-16,54,1,103,0,,,,
2012-08-17,48,0,91,0,,,,
2012-08-18,66,3,131,0,,,,
2012-08-19,56,2,104,0,,,,
2012-08-20,63,1,107,0,,,,
2012-08-21,58,2,132,0,,,,
2012-08-22,62,3,95,0,,,,
2012-08-23,74,3,141,0,,,,
2012-08-24,87,1,167,0,,,,
2012-08-25,86,4,169,0,,,,
2012-08-26,65,0,106,0,,,,
2012-08-27,47,0,72,0,,,,
2012-08-28,67,1,117,0,,,,
2012-08-29,59,2,95,0,,,,
2012-08-30,88,3,145,0,,,,
2012-08-31,58,2,97,0,,,,
2012-09-01,83,1,164,0,,,,
2012-09-02,70,2,133,0,,,,
2012-09-03,56,2,97,0,,,,
2012-09-04,72,1,135,0,,,,
2012-09-05,61,5,105,0,,,,
2012-09-06,52,1,86,0,,,,
2012-09-07,57,2,121,0,,,,
2012-09-08,104,4,187,0,,,,
2012-09-09,84,2,181,0,,,,
2012-09-10,59,1,105,0,,,,
2012-09-11,55,2,99,0,,,,
2012-09-12,44,0,75,0,,,,
2012-09-13,71,2,105,0,,,,
2012-09-14,78,0,146,0,,,,
2012-09-15,77,2,130,0,,,,
2012-09-16,105,1,200,0,,,,
2012-09-17,79,1,140,0,,,,
2012-09-18,59,2,104,0,,,,
2012-09-19,59,2,114,0,,,,
2012-09-20,61,3,91,0,,,,
2012-09-21,64,6,117,0,,,,
2012-09-22,67,2,133,0,,,,
2012-09-23,58,1,123,0,,,,
2012-09-24,48,1,88,0,,,,
2012-09-25,52,2,83,0,,,,
2012-09-26,48,2,114,0,,,,
2012-09-27,56,1,93,0,,,,
2012-09-28,73,1,154,0,,,,
2012-09-29,56,2,106,0,,,,
2012-09-30,62,0,168,0,,,,
2012-10-01,58,3,116,0,,,,
2012-10-02,76,1,130,0,,,,
2012-10-03,58,1,99,0,,,,
2012-10-04,40,1,64,0,,,,
2012-10-05,58,0,104,0,,,,
2012-10-06,65,1,142,0,,,,
2012-10-07,38,0,72,0,,,,
2012-10-08,43,1,65,0,,,,
2012-10-09,48,0,77,0,,,,
2012-10-10,56,3,96,0,,,,
2012-10-11,71,1,116,0,,,,
2012-10-12,56,1,114,0,,,,
2012-10-13,81,4,152,0,,,,
2012-10-14,60,4,101,0,,,,
2012-10-15,54,1,164,0,,,,
2012-10-16,45,1,92,0,,,,
2012-10-17,59,2,85,0,,,,
2012-10-18,59,2,101,0,,,,
2012-10-19,50,2,87,0,,,,
2012-10-20,63,0,125,0,,,,
2012-10-21,78,5,147,0,,,,
2012-10-22,72,1,124,0,,,,
2012-10-23,63,0,115,0,,,,
2012-10-24,71,2,119,0,,,,
2012-10-25,47,1,90,0,,,,
2012-10-26,63,2,100,0,,,,
2012-10-27,112,2,238,0,,,,
2012-10-28,74,3,139,0,,,,
2012-10-29,40,3,69,0,,,,
2012-10-30,49,0,85,0,,,,
2012-10-31,56,1,113,0,,,,
2012-11-01,62,2,105,0,,,,
2012-11-02,67,2,114,0,,,,
2012-11-03,66,2,122,0,,,,
2012-11-04,92,4,204,0,,,,
2012-11-05,68,3,99,0,,,,
2012-11-06,72,3,106,0,,,,
2012-11-07,48,2,93,0,,,,
2012-11-08,53,7,85,0,,,,
2012-11-09,73,5,136,0,,,,
2012-11-10,108,4,214,0,,,,
2012-11-11,113,2,227,0,,,,
2012-11-12,70,2,128,0,,,,
2012-11-13,59,0,99,0,,,,
2012-11-14,63,2,109,0,,,,
2012-11-15,62,0,109,0,,,,
2012-11-16,110,1,194,0,,,,
2012-11-17,126,2,231,0,,,,
2012-11-18,73,4,138,0,,,,
2012-11-19,52,2,85,0,,,,
2012-11-20,46,2,64,0,,,,
2012-11-21,53,1,99,0,,,,
2012-11-22,51,0,82,0,,,,
2012-11-23,67,1,108,0,,,,
2012-11-24,80,0,168,0,,,,
2012-11-25,70,0,152,0,,,,
2012-11-26,63,1,111,0,,,,
2012-11-27,55,1,89,0,,,,
2012-11-28,69,0,118,0,,,,
2012-11-29,67,2,114,0,,,,
2012-11-30,72,2,110,0,,,,
2012-12-01,91,2,161,0,,,,
2012-12-02,76,2,157,0,,,,
2012-12-03,56,4,90,0,,,,
2012-12-04,53,0,103,0,,,,
2012-12-05,56,1,88,0,,,,
2012-12-06,33,0,59,0,,,,
2012-12-07,59,2,117,0,,,,
2012-12-08,59,1,123,0,,,,
2012-12-09,59,3,110,0,,,,
2012-12-10,39,1,72,0,,,,
2012-12-11,57,0,113,0,,,,
2012-12-12,60,5,104,0,,,,
2012-12-13,70,2,134,0,,,,
2012-12-14,74,2,116,0,,,,
2012-12-15,85,3,171,0,,,,
2012-12-16,67,4,128,0,,,,
2012-12-17,40,1,75,0,,,,
2012-12-18,65,3,110,0,,,,
2012-12-19,74,6,136,0,,,,
2012-12-20,45,0,80,0,,,,
2012-12-21,73,1,137,0,,,,
2012-12-22,79,1,167,0,,,,
2012-12-23,66,2,129,0,,,,
2012-12-24,43,1,79,0,,,,
2012-12-25,67,1,124,0,,,,
2012-12-26,58,1,115,0,,,,
2012-12-27,67,1,131,0,,,,
2012-12-28,85,0,168,0,,,,
2012-12-29,101,1,204,0,,,,
2012-12-30,73,5,140,0,,,,
2012-12-31,47,0,92,0,,,,
2013-01-01,49,0,100,0,,,,
2013-01-02,27,0,47,0,,,,
2013-01-03,39,1,74,0,,,,
2013-01-04,56,1,102,0,,,,
2013-01-05,67,1,109,0,,,,
2013-01-06,50,1,101,0,,,,
2013-01-07,39,2,71,0,,,,
2013-01-08,39,0,77,0,,,,
2013-01-09,51,1,91,0,,,,
2013-01-10,56,0,92,0,,,,
2013-01-11,68,1,111,0,,,,
2013-01-12,81,2,143,0,,,,
2013-01-13,68,1,143,0,,,,
2013-01-14,38,1,62,0,,,,
2013-01-15,65,2,109,0,,,,
2013-01-16,63,0,108,0,,,,
2013-01-17,61,1,129,0,,,,
2013-01-18,54,0,103,0,,,,
2013-01-19,82,3,189,0,,,,
2013-01-20,57,4,111,0,,,,
2013-01-21,63,1,128,0,,,,
2013-01-22,65,4,107,0,,,,
2013-01-23,62,2,96,0,,,,
2013-01-24,55,2,94,0,,,,
2013-01-25,46,2,75,0,,,,
2013-01-26,63,0,133,0,,,,
2013-01-27,47,1,107,0,,,,
2013-01-28,35,1,70,0,,,,
2013-01-29,50,1,94,0,,,,
2013-01-30,58,6,111,0,,,,
2013-01-31,59,0,103,0,,,,
2013-02-01,79,1,114,0,,,,
2013-02-02,72,2,150,0,,,,
2013-02-03,63,2,125,0,,,,
2013-02-04,36,1,63,0,,,,
2013-02-05,57,2,106,0,,,,
2013-02-06,55,0,79,0,,,,
2013-02-07,61,3,134,0,,,,
2013-02-08,64,0,114,0,,,,
2013-02-09,58,1,111,0,,,,
2013-02-10,44,0,116,0,,,,
2013-02-11,39,1,85,0,,,,
2013-02-12,43,1,66,0,,,,
2013-02-13,42,3,74,0,,,,
2013-02-14,41,1,69,0,,,,
2013-02-15,64,1,125,0,,,,
2013-02-16,59,0,97,0,,,,
2013-02-17,50,0,108,0,,,,
2013-02-18,46,2,79,0,,,,
2013-02-19,39,3,57,0,,,,
2013-02-20,48,0,72,0,,,,
2013-02-21,64,3,100,0,,,,
2013-02-22,59,2,126,0,,,,
2013-02-23,70,3,120,0,,,,
2013-02-24,84,3,173,0,,,,
2013-02-25,31,1,66,0,,,,
2013-02-26,52,3,88,0,,,,
2013-02-27,60,0,119,0,,,,
2013-02-28,55,0,93,0,,,,
2013-03-01,90,1,182,0,,,,
2013-03-02,55,1,90,0,,,,
2013-03-03,52,1,106,0,,,,
2013-03-04,37,2,56,0,,,,
2013-03-05,51,4,99,0,,,,
2013-03-06,41,2,69,0,,,,
2013-03-07,43,0,75,0,,,,
2013-03-08,56,3,93,0,,,,
2013-03-09,71,5,112,0,,,,
2013-03-10,58,4,103,0,,,,
2013-03-11,39,3,59,0,,,,
2013-03-12,70,5,98,0,,,,
2013-03-13,79,2,126,0,,,,
2013-03-14,60,1,95,0,,,,
2013-03-15,55,1,96,0,,,,
2013-03-16,61,0,126,0,,,,
2013-03-17,90,5,163,0,,,,
2013-03-18,48,0,97,0,,,,
2013-03-19,53,2,71,0,,,,
2013-03-20,41,1,71,0,,,,
2013-03-21,66,3,110,0,,,,
2013-03-22,82,1,134,0,,,,
2013-03-23,71,1,148,0,,,,
2013-03-24,68,3,130,0,,,,
2013-03-25,42,1,75,0,,,,
2013-03-26,38,0,68,0,,,,
2013-03-27,49,0,80,0,,,,
2013-03-28,76,1,136,0,,,,
2013-03-29,62,1,102,0,,,,
2013-03-30,102,1,206,0,,,,
2013-03-31,94,3,185,0,,,,
2013-04-01,42,2,67,0,,,,
2013-04-02,70,1,117,0,,,,
2013-04-03,58,1,101,0,,,,
2013-04-04,54,2,98,0,,,,
2013-04-05,66,0,107,0,,,,
2013-04-06,125,3,251,0,,,,
2013-04-07,96,3,193,0,,,,
2013-04-08,40,2,63,0,,,,
2013-04-09,53,1,87,0,,,,
2013-04-10,51,1,95,0,,,,
2013-04-11,54,4,117,0,,,,
2013-04-12,72,1,124,0,,,,
2013-04-13,64,4,104,0,,,,
2013-04-14,55,3,107,0,,,,
2013-04-15,34,2,50,0,,,,
2013-04-16,47,1,86,0,,,,
2013-04-17,57,1,104,0,,,,
2013-04-18,69,0,123,0,,,,
2013-04-19,59,2,109,0,,,,
2013-04-20,103,4,216,0,,,,
2013-04-21,81,1,178,0,,,,
2013-04-22,42,0,72,0,,,,
2013-04-23,89,3,193,0,,,,
2013-04-24,61,0,108,0,,,,
2013-04-25,66,2,117,0,,,,
2013-04-26,65,3,127,0,,,,
2013-04-27,73,1,133,0,,,,
2013-04-28,67,2,133,135,,,,
2013-04-29,59,1,105,142,,,,
2013-04-30,61,2,121,135,,,,
2013-05-01,76,3,138,117,,,,
2013-05-02,51,1,89,103,,,,
2013-05-03,57,0,105,91,,,,
2013-05-04,56,3,98,111,,,,
2013-05-05,65,0,133,117,,,,
2013-05-06,28,0,45,118,,,,
2013-05-07,33,2,60,106,,,,
2013-05-08,49,0,92,113,,,,
2013-05-09,63,1,93,113,,,,
2013-05-10,71,5,104,119,,,,
2013-05-11,75,1,162,113,,,,
2013-05-12,73,2,159,115,,,,
2013-05-13,38,3,63,117,,,,
2013-05-14,48,2,95,115,,,,
2013-05-15,58,1,108,114,,,,
2013-05-16,61,0,100,116,,,,
2013-05-17,71,4,143,123,,,,
2013-05-18,84,2,173,124,,,,
2013-05-19,82,2,137,121,,,,
2013-05-20,41,0,76,123,,,,
2013-05-21,44,1,65,123,,,,
2013-05-22,48,0,82,123,,,,
2013-05-23,45,0,93,126,,,,
2013-05-24,43,0,100,132,,,,
2013-05-25,57,3,111,131,,,,
2013-05-26,62,1,118,135,,,,
2013-05-27,106,2,187,129,,,,
2013-05-28,87,6,159,129,,,,
2013-05-29,58,1,104,132,,,,
2013-05-30,65,1,128,127,,,,
2013-05-31,73,0,126,128,,,,
2013-06-01,65,3,102,129,,,,
2013-06-02,66,2,133,121,,,,
2013-06-03,41,0,72,121,,,,
2013-06-04,39,0,63,0,,,,
2013-06-05,47,0,79,121,,,,
2013-06-06,65,3,132,122,,,,
2013-06-07,33,0,48,119,,,,
2013-06-08,52,2,86,110,,,,
2013-06-09,63,2,139,108,,,,
2013-06-10,46,0,70,100,,,,
2013-06-11,69,1,110,106,,,,
2013-06-12,66,1,127,109,,,,
2013-06-13,39,4,92,108,,,,
2013-06-14,45,2,97,103,,,,
2013-06-15,70,0,142,98,,,,
2013-06-16,62,2,111,100,,,,
2013-06-17,44,2,77,100,,,,
2013-06-18,87,3,162,102,,,,
2013-06-19,54,2,87,107,,,,
2013-06-20,38,2,59,108,,,,
2013-06-21,43,0,74,111,,,,
2013-06-22,68,2,119,109,,,,
2013-06-23,49,3,99,107,,,,
2013-06-24,36,0,65,108,,,,
2013-06-25,60,1,110,102,,,,
2013-06-26,56,2,94,104,,,,
2013-06-27,47,2,92,103,,,,
2013-06-28,53,1,91,100,,,,
2013-06-29,82,5,149,93,,,,
2013-06-30,67,2,126,95,,,,
2013-07-01,31,3,54,98,,,,
2013-07-02,63,0,120,89,,,,
2013-07-03,48,2,86,91,,,,
2013-07-04,78,6,127,79,,,,
2013-07-05,56,4,90,78,,,,
2013-07-06,73,3,119,68,,,,
2013-07-07,61,3,113,68,,,,
2013-07-08,53,2,88,78,,,,
2013-07-09,52,2,102,76,,,,
2013-07-10,44,0,67,77,,,,
2013-07-11,54,1,99,86,,,,
2013-07-12,58,2,93,94,,,,
2013-07-13,89,1,168,88,,,,
2013-07-14,69,3,132,96,,,,
2013-07-15,46,3,81,94,,,,
2013-07-16,56,3,95,97,,,,
2013-07-17,53,3,81,99,,,,
2013-07-18,74,1,141,98,,,,
2013-07-19,47,1,80,89,,,,
2013-07-20,64,3,113,92,,,,
2013-07-21,51,1,97,89,,,,
2013-07-22,37,5,79,90,,,,
2013-07-23,47,0,84,92,,,,
2013-07-24,45,0,87,95,,,,
2013-07-25,44,2,69,95,,,,
2013-07-26,50,1,84,97,,,,
2013-07-27,50,2,102,94,,,,
2013-07-28,59,0,94,94,,,,
2013-07-29,31,1,53,99,,,,
2013-07-30,45,1,73,102,,,,
2013-07-31,56,1,119,110,,,,
2013-08-01,57,1,113,106,,,,
2013-08-02,40,0,74,102,,,,
2013-08-03,44,2,82,104,,,,
2013-08-04,56,4,129,105,,,,
2013-08-05,28,1,48,107,,,,
2013-08-06,43,3,77,106,,,,
2013-08-07,44,5,62,107,,,,
2013-08-08,34,0,65,102,,,,
2013-08-09,37,1,75,103,,,,
2013-08-10,56,2,128,103,,,,
2013-08-11,48,3,110,104,,,,
2013-08-12,31,2,60,105,,,,
2013-08-13,42,1,67,106,,,,
2013-08-14,33,2,55,112,,,,
2013-08-15,52,1,96,112,,,,
2013-08-16,29,0,47,110,,,,
2013-08-17,54,1,121,113,,,,
2013-08-18,45,0,99,114,,,,
2013-08-19,40,2,74,119,,,,
2013-08-20,42,2,67,121,,,,
2013-08-21,43,3,68,122,,,,
2013-08-22,44,0,77,122,,,,
2013-08-23,63,0,100,120,,,,
2013-08-24,76,2,151,120,,,,
2013-08-25,49,0,86,122,,,,
2013-08-26,29,0,57,122,,,,
2013-08-27,42,1,70,126,,,,
2013-08-28,37,1,73,123,,,,
2013-08-29,61,0,101,123,,,,
2013-08-30,49,2,79,129,,,,
2013-08-31,73,0,140,138,,,,
2013-09-01,61,0,130,138,,,,
2013-09-02,36,1,59,137,,,,
2013-09-03,41,0,62,138,,,,
2013-09-04,35,0,49,135,,,,
2013-09-05,43,1,70,130,,,,
2013-09-06,70,1,143,126,,,,
2013-09-07,76,5,154,124,,,,
2013-09-08,50,0,104,122,,,,
2013-09-09,37,4,84,126,,,,
2013-09-10,54,1,102,128,,,,
2013-09-11,49,1,71,132,,,,
2013-09-12,50,1,85,134,,,,
2013-09-13,59,0,110,135,,,,
2013-09-14,69,0,120,131,,,,
2013-09-15,57,4,110,130,,,,
2013-09-16,48,2,79,131,,,,
2013-09-17,56,1,93,131,,,,
2013-09-18,68,2,139,132,,,,
2013-09-19,45,2,103,130,,,,
2013-09-20,40,1,68,129,,,,
2013-09-21,52,2,102,127,,,,
2013-09-22,42,2,84,128,,,,
2013-09-23,31,3,43,127,,,,
2013-09-24,47,1,78,126,,,,
2013-09-25,46,2,74,128,,,,
2013-09-26,52,1,85,128,,,,
2013-09-27,47,1,71,132,,,,
2013-09-28,78,1,146,134,,,,
2013-09-29,70,1,144,140,,,,
2013-09-30,43,3,66,132,,,,
2013-10-01,49,1,80,133,,,,
2013-10-02,46,3,73,132,,,,
2013-10-03,60,0,124,123,,,,
2013-10-04,53,0,96,128,,,,
2013-10-05,80,1,168,130,,,,
2013-10-06,67,1,136,128,,,,
2013-10-07,53,2,98,128,,,,
2013-10-08,74,1,109,126,,,,
2013-10-09,56,1,91,131,,,,
2013-10-10,42,1,67,130,,,,
2013-10-11,63,1,122,130,,,,
2013-10-12,53,0,98,135,,,,
2013-10-13,60,2,138,135,,,,
2013-10-14,38,2,56,140,,,,
2013-10-15,44,1,91,144,,,,
2013-10-16,53,0,91,144,,,,
2013-10-17,49,3,85,146,,,,
2013-10-18,62,1,99,151,,,,
2013-10-19,74,2,170,171,,,,
2013-10-20,63,2,135,172,,,,
2013-10-21,38,0,64,181,,,,
2013-10-22,45,3,69,193,,,,
2013-10-23,44,1,81,207,,,,
2013-10-24,47,3,79,199,,,,
2013-10-25,59,0,113,172,,,,
2013-10-26,66,1,147,179,,,,
2013-10-27,66,2,157,190,,,,
2013-10-28,35,3,60,199,,,,
2013-10-29,63,1,123,204,,,,
2013-10-30,51,2,76,204,,,,
2013-10-31,55,1,88,204,,,,
2013-11-01,47,3,80,205,,,,
2013-11-02,78,3,135,207,,,,
2013-11-03,50,1,86,212,,,,
2013-11-04,42,0,72,226,,,,
2013-11-05,57,1,96,231,,,,
2013-11-06,51,2,79,261,,,,
2013-11-07,49,0,98,296,,,,
2013-11-08,57,0,95,332,,,,
2013-11-09,98,2,205,358,,,,
2013-11-10,68,3,111,313,,,,
2013-11-11,48,1,82,341,,,,
2013-11-12,52,3,99,355,,,,
2013-11-13,50,2,85,404,,,,
2013-11-14,49,3,71,409,,,,
2013-11-15,42,0,73,424,,,,
2013-11-16,61,1,128,437,,,,
2013-11-17,78,3,147,488,,,,
2013-11-18,37,3,66,581,,,,
2013-11-19,49,2,84,614,,,,
2013-11-20,41,3,69,565,,,,
2013-11-21,51,0,102,675,,,,
2013-11-22,54,0,88,731,,,,
2013-11-23,63,2,103,819,,,,
2013-11-24,87,3,172,764,,,,
2013-11-25,47,1,79,793,,,,
2013-11-26,50,2,89,833,,,,
2013-11-27,58,2,108,914,,,,
2013-11-28,40,2,77,979,,,,
2013-11-29,55,1,99,1102,,,,
2013-11-30,52,3,101,1127,,,,
2013-12-01,46,3,85,1033,,,,
2013-12-02,35,0,57,974,,,,
2013-12-03,40,1,81,1079,,,,
2013-12-04,42,1,66,1121,,,,
2013-12-05,50,0,88,989,,,,
2013-12-06,50,2,80,1020,,,,
2013-12-07,55,1,94,812,,,,
